high,last,created_at,book,volume,vwap,low,ask,bid,change_24
178198.74,171612.93,2020-02-27T07:44:21+00:00,btc_mxn,446.26885,170299.43586,165000.01,171612.9,171500.99,-3859.63
178198.74,171612.93,2020-02-27T07:45:20+00:00,btc_mxn,446.26885,170299.43586,165000.01,171612.79,171500.99,-3859.63
178198.74,171612.93,2020-02-27T07:46:20+00:00,btc_mxn,446.26885,170299.43586,165000.01,171612.79,171500.99,-3859.63
178198.74,171500.99,2020-02-27T07:47:20+00:00,btc_mxn,446.29801,170299.51435,165000.01,171612.66,171500.99,-3971.57
178198.74,171500.99,2020-02-27T07:48:21+00:00,btc_mxn,446.29828,170299.33759,165000.01,171612.4,171500.99,-3971.57
178198.74,171613.73,2020-02-27T07:50:22+00:00,btc_mxn,446.28536,170299.15255,165000.01,171613.73,171501.97,-3858.83
178198.74,171613.73,2020-02-27T07:51:23+00:00,btc_mxn,446.28536,170299.15255,165000.01,171613.73,171501.97,-3741.69
178198.74,171613.73,2020-02-27T07:52:23+00:00,btc_mxn,446.25396,170298.81602,165000.01,171613.73,171501.97,-3386.28
178198.74,171613.73,2020-02-27T07:53:22+00:00,btc_mxn,446.26007,170298.83252,165000.01,171510,171501,-3567.06
178198.74,171510,2020-02-27T07:54:23+00:00,btc_mxn,446.26016,170298.83041,165000.01,171510,171501,-3670.79
178198.74,171510,2020-02-27T07:55:23+00:00,btc_mxn,446.26006,170298.82934,165000.01,171510,171501,-3670.79
178198.74,171510,2020-02-27T07:56:23+00:00,btc_mxn,446.25878,170298.81529,165000.01,171510,171501,-3670.79
178198.74,171510,2020-02-27T07:57:24+00:00,btc_mxn,446.25878,170298.81529,165000.01,171510,171501,-3670.79
178198.74,171501.01,2020-02-27T07:58:24+00:00,btc_mxn,446.38318,170299.15032,165000.01,171544.77,171500.99,-3679.78
178198.74,171501.01,2020-02-27T07:59:25+00:00,btc_mxn,446.38318,170299.15032,165000.01,171544.77,171501.2,-3587.99
178198.74,171501.01,2020-02-27T08:00:24+00:00,btc_mxn,446.3819,170299.13664,165000.01,171544.77,171501.06,-3587.99
178198.74,171501.01,2020-02-27T08:01:24+00:00,btc_mxn,446.3819,170299.13664,165000.01,171544.77,171501.15,-3587.99
178198.74,171501.01,2020-02-27T08:02:24+00:00,btc_mxn,446.3819,170299.13664,165000.01,171544.77,171501,-3587.99
178198.74,171501.01,2020-02-27T08:03:25+00:00,btc_mxn,446.3819,170299.13664,165000.01,171544.77,171501.04,-3679.78
178198.74,171613.73,2020-02-27T08:04:25+00:00,btc_mxn,446.43726,170299.28704,165000.01,171613.73,171509.22,-3567.06
178198.74,171613.73,2020-02-27T08:05:25+00:00,btc_mxn,446.43726,170299.28704,165000.01,171613.72,171509.08,-3567.06
178198.74,171613.73,2020-02-27T08:06:25+00:00,btc_mxn,446.43726,170299.28704,165000.01,171613.72,171509.08,-3567.06
178198.74,171500.99,2020-02-27T08:07:26+00:00,btc_mxn,447.86337,170304.04465,165000.01,171624.55,171500.99,-3679.8
178198.74,171623.92,2020-02-27T08:08:25+00:00,btc_mxn,447.9104,170304.13788,165000.01,171623.91,171500.99,-3556.87
178198.74,171623.92,2020-02-27T08:09:26+00:00,btc_mxn,447.9104,170304.13788,165000.01,171623.53,171500.99,-3556.87
178198.74,171623.53,2020-02-27T08:10:26+00:00,btc_mxn,446.58835,170289.91955,165000.01,171623.53,171500.99,-3557.26
178198.74,171623.53,2020-02-27T08:11:26+00:00,btc_mxn,446.58721,170289.90704,165000.01,171623.53,171500.99,-3557.26
178198.74,171623.53,2020-02-27T08:12:27+00:00,btc_mxn,446.59324,170289.92508,165000.01,171623.53,171500.99,-3557.26
178198.74,171623.53,2020-02-27T08:13:27+00:00,btc_mxn,446.59324,170289.92508,165000.01,171624.59,171500.99,-3557.26
178198.74,171623.53,2020-02-27T08:14:27+00:00,btc_mxn,446.59324,170289.92508,165000.01,171624.59,171500.99,-3557.26
178198.74,171623.53,2020-02-27T08:15:27+00:00,btc_mxn,446.59324,170289.92508,165000.01,171624.59,171500.99,-3472.9
178198.74,171623.53,2020-02-27T08:16:27+00:00,btc_mxn,445.99883,170283.51906,165000.01,171624.59,171500.99,-3472.9
178198.74,171623.53,2020-02-27T08:17:27+00:00,btc_mxn,445.99883,170283.51906,165000.01,171624.59,171500.99,-3472.9
178198.74,171510.9,2020-02-27T08:18:27+00:00,btc_mxn,446.05877,170283.69164,165000.01,171624.59,171510.9,-3585.53
178198.74,171510.9,2020-02-27T08:19:27+00:00,btc_mxn,446.05877,170283.69164,165000.01,171624.59,171510.9,-3585.53
178198.74,171510.9,2020-02-27T08:20:28+00:00,btc_mxn,446.05877,170283.69164,165000.01,171624.59,171510.91,-3585.53
178198.74,171501,2020-02-27T08:21:28+00:00,btc_mxn,447.09118,170286.50992,165000.01,171510.94,171500.99,-3595.43
178198.74,171501,2020-02-27T08:22:28+00:00,btc_mxn,447.09118,170286.50992,165000.01,171510.94,171500.99,-3595.43
178198.74,171510.94,2020-02-27T08:23:28+00:00,btc_mxn,447.09167,170286.51125,165000.01,171510.94,171500.99,-3585.49
178198.74,171510.94,2020-02-27T08:24:28+00:00,btc_mxn,447.09458,170286.51923,165000.01,171510.94,171500.99,-3669.85
178198.74,171549.54,2020-02-27T08:25:29+00:00,btc_mxn,447.1043,170286.52945,165000.01,171549.54,171470.46,-3631.25
178198.74,171549.54,2020-02-27T08:26:29+00:00,btc_mxn,447.11333,170286.55497,165000.01,171549.54,171470.76,-3631.25
178198.74,171471.11,2020-02-27T08:27:29+00:00,btc_mxn,447.50215,170287.29143,165000.01,171549.54,171471.36,-3709.68
178198.74,171629.23,2020-02-27T08:28:29+00:00,btc_mxn,447.66463,170287.76573,165000.01,171629.23,171543.82,-3471.16
178198.74,171629.23,2020-02-27T08:29:30+00:00,btc_mxn,443.72194,170245.00317,165000.01,171629.23,171544.81,-3471.16
178198.74,171629.23,2020-02-27T08:30:29+00:00,btc_mxn,443.71343,170244.91004,165000.01,171629.23,171545.19,-3471.16
178198.74,171629.23,2020-02-27T08:31:30+00:00,btc_mxn,443.53772,170242.98649,165000.01,171629.23,171545.54,-3471.16
178198.74,171629.23,2020-02-27T08:32:30+00:00,btc_mxn,443.53772,170242.98649,165000.01,171629.23,171545.85,-3471.16
178198.74,171629.23,2020-02-27T08:33:30+00:00,btc_mxn,443.53766,170242.98586,165000.01,171629.23,171546.17,-3471.16
178198.74,171629.23,2020-02-27T08:34:31+00:00,btc_mxn,443.53766,170242.98586,165000.01,171629.23,171546.61,-3471.16
178198.74,171629.23,2020-02-27T08:35:31+00:00,btc_mxn,443.53931,170242.99103,165000.01,171629.23,171546.97,-3471.16
178198.74,171629.23,2020-02-27T08:36:31+00:00,btc_mxn,443.53931,170242.99103,165000.01,171629.23,171547.27,-3471.16
178198.74,171721.04,2020-02-27T08:37:31+00:00,btc_mxn,443.81789,170244.45831,165000.01,171807.76,171721.1,-3379.35
178198.74,171721.04,2020-02-27T08:38:31+00:00,btc_mxn,443.81789,170244.45831,165000.01,171807.76,171721.43,-3459.75
